date,equity
2020-04-28,0.9683415808654275
2020-04-29,0.9667288648608957
2020-04-30,0.9616440341176146
2020-05-01,0.9554507013527253
2020-05-04,0.9657763715319448
2020-05-05,0.9665066051611393
2020-05-06,0.9701697448267265
2020-05-07,0.97871575191481
2020-05-08,0.9691780655843885
2020-05-11,0.964181488749089
2020-05-12,0.9682636185229595
2020-05-13,0.9715985376053841
2020-05-14,0.9738766827863474
2020-05-15,0.9726012135932578
2020-05-18,0.9789706387875559
2020-05-19,0.9652899025912186
2020-05-20,0.960809823328208
2020-05-21,0.9569855705707094
2020-05-22,0.959849258467443
2020-05-25,0.9637079404366806
2020-05-26,0.9635622564673212
2020-05-27,0.9517566771795687
2020-05-28,0.9521880675577648
2020-05-29,0.947476576880399
2020-06-01,0.9433605541674103
2020-06-02,0.9338839747903218
2020-06-03,0.9181919514445958
2020-06-04,0.91730909741649
2020-06-05,0.9231231283919783
2020-06-08,0.9290456198298891
2020-06-09,0.9245306915229765
2020-06-10,0.9196371366964862
2020-06-11,0.913779641594726
2020-06-12,0.9160374549553677
2020-06-15,0.9169886480504923
2020-06-16,0.9026200806986022
2020-06-17,0.9104351044336186
2020-06-18,0.9159960278791819
2020-06-19,0.9214540860409641
2020-06-22,0.9277500983708655
2020-06-23,0.9116281244309897
2020-06-24,0.9117254441485797
2020-06-25,0.9116073972589567
2020-06-26,0.9075140583626018
2020-06-29,0.9112518135786288
2020-06-30,0.9083266279158674
2020-07-01,0.9020811219225469
2020-07-02,0.8935978982613058
2020-07-03,0.8929668961277538
2020-07-06,0.8921171550896374
2020-07-07,0.8969977040588052
2020-07-08,0.8927229489323996
2020-07-09,0.899308834072998
2020-07-10,0.8973654965566472
2020-07-13,0.9019462293522266
2020-07-14,0.8991697213093702
2020-07-15,0.9019252801494044
2020-07-16,0.9062498314935938
2020-07-17,0.8996180544693705
2020-07-20,0.9055402577436281
2020-07-21,0.910142337259935
2020-07-22,0.9247706071397928
2020-07-23,0.9295171029102651
2020-07-24,0.9268157466530474
2020-07-27,0.9263220690711587
2020-07-28,0.9450104065903513
2020-07-29,0.944410694499592
2020-07-30,0.9516323493466139
2020-07-31,0.9663916320995064
2020-08-03,0.9484021035339834
2020-08-04,0.9437338729451255
2020-08-05,0.9530588746971607
2020-08-06,0.959600594242915
2020-08-07,0.9615779772100036
2020-08-10,0.9468546942067071
2020-08-11,0.9440417165581411
2020-08-12,0.9383196958347183
2020-08-13,0.9446536234308597
2020-08-14,0.947198669256296
2020-08-17,0.9498430576299989
2020-08-18,0.948538756165491
2020-08-19,0.9654811074250333
2020-08-20,0.9442791804291476
2020-08-21,0.9538481709483886
2020-08-24,0.9407886963362002
2020-08-25,0.9392806708859051
2020-08-26,0.9434258883190586
2020-08-27,0.9522777281045164
2020-08-28,0.9459740841066832
2020-08-31,0.970051113066585
2020-09-01,0.9687319129588086
2020-09-02,0.9696804828502582
2020-09-03,0.95871908953938
2020-09-04,0.9521001578006859
2020-09-07,0.950791883256137
2020-09-08,0.9468157038412705
2020-09-09,0.9337765162150137
2020-09-10,0.9398804645350504
2020-09-11,0.9333947692422401
2020-09-14,0.9355682758887728
2020-09-15,0.9419792656411943
2020-09-16,0.9447416750191909
2020-09-17,0.9471944191080068
2020-09-18,0.9541519703377576
2020-09-21,0.9520165609191341
2020-09-22,0.93764583222818
2020-09-23,0.9249135668176156
2020-09-24,0.911973502275143
2020-09-25,0.9126363833628474
2020-09-28,0.9087288613495846
2020-09-29,0.9197565669226498
2020-09-30,0.9249987993368296
2020-10-01,0.9288991933135058
2020-10-02,0.929324223455089
2020-10-05,0.9292915945268403
2020-10-06,0.9356599890917712
2020-10-07,0.9228927947916451
2020-10-08,0.9230586609809709
2020-10-09,0.9243385549791434
2020-10-12,0.9364687607607313
2020-10-13,0.9388361253091134
2020-10-14,0.9251045843585137
2020-10-15,0.9288429299077545
2020-10-16,0.9171999872910529
2020-10-19,0.9186715817421548
2020-10-20,0.9195895688704151
2020-10-21,0.9228946027514131
2020-10-22,0.9410813694617941
2020-10-23,0.9361242652770868
2020-10-26,0.9393515671063114
2020-10-27,0.933265692267718
2020-10-28,0.9349668242311914
2020-10-29,0.9282558533759732
2020-10-30,0.9187310282574468
2020-11-02,0.9140509251827268
2020-11-03,0.9159720722513187
2020-11-04,0.9418159437843838
2020-11-05,0.9336271852381577
2020-11-06,0.9575396711226053
2020-11-09,0.9681564266628787
2020-11-10,0.9481007423549204
2020-11-11,0.9501977647891183
2020-11-12,0.9453320058926823
2020-11-13,0.9421945486862071
2020-11-16,0.9551648086045579
2020-11-17,0.9591951554480131
2020-11-18,0.9620164208454646
2020-11-19,0.9635931962977786
2020-11-20,0.9627063800391665
2020-11-23,0.9682239749564225
2020-11-24,0.9606895841699356
2020-11-25,0.9703750769120356
2020-11-26,0.9732014786582107
2020-11-27,0.972483230221486
2020-11-30,0.9791212288854454
2020-12-01,0.972332635077109
2020-12-02,0.9787218431251381
2020-12-03,0.9804695486588795
2020-12-04,0.9922895135592129
2020-12-07,0.9855732316370865
2020-12-08,0.9832872581297745
2020-12-09,0.9818740106997053
2020-12-10,0.9804816540622099
2020-12-11,0.9889302170581056
2020-12-14,0.9924967257525328
2020-12-15,0.9925288100604982
2020-12-16,1.0016632835819508
2020-12-17,1.0091484781527869
2020-12-18,1.0218583366167566
2020-12-21,1.0071712560615154
2020-12-22,1.010510875791379
2020-12-23,1.0020097559539263
2020-12-24,1.0083783725691944
2020-12-25,1.0108788969875053
2020-12-28,1.014246890536977
2020-12-29,1.0081091898473036
2020-12-30,1.0138474224352152
2020-12-31,1.0313435575534633
2021-01-01,1.0255313639895964
2021-01-04,1.0309072343643917
2021-01-05,1.0243898308209527
2021-01-06,1.040295046289376
2021-01-07,1.043257910179229
2021-01-08,1.0264081434193835
2021-01-11,1.0125138492099772
2021-01-12,1.0102674324652736
2021-01-13,1.0270771880082876
2021-01-14,1.0204922656925195
2021-01-15,1.0232031466253755
2021-01-18,1.0067132166386394
2021-01-19,1.0090770093275372
2021-01-20,1.0155666547656221
2021-01-21,1.0209579750820528
2021-01-22,1.0274172163699737
2021-01-25,1.0203736263159184
2021-01-26,1.0188597551736793
2021-01-27,1.026118997314236
2021-01-28,1.00775735902721
2021-01-29,1.0109578119629188
2021-02-01,1.0032283683367673
2021-02-02,0.9974678323113204
2021-02-03,0.9911671384816204
2021-02-04,0.9930852467812505
2021-02-05,0.981245709660646
2021-02-08,0.996675766800041
2021-02-09,1.0012793478059319
2021-02-10,1.0175453083378472
2021-02-11,1.016871636840272
2021-02-12,1.0172464751650123
2021-02-15,1.0170391181277252
2021-02-16,1.0181727529315256
2021-02-17,1.0037308136217242
2021-02-18,1.0031643948283977
2021-02-19,1.0137339972380792
2021-02-22,1.0287451722685157
2021-02-23,1.0406239586919956
2021-02-24,1.0382857313947464
2021-02-25,1.0522420088982074
2021-02-26,1.0414056082253735
2021-03-01,1.027338538745307
2021-03-02,1.0270997177284813
2021-03-03,1.033629069189865
2021-03-04,1.0278996339373117
2021-03-05,1.025796835107916
2021-03-08,1.0245400947690464
2021-03-09,1.0186097939962084
2021-03-10,1.032912999158604
2021-03-11,1.0393780623899047
2021-03-12,1.0494899681828456
2021-03-15,1.0364657125689716
2021-03-16,1.0318608215779232
2021-03-17,1.028856400131103
2021-03-18,1.041882553711829
2021-03-19,1.0307195026709193
2021-03-22,1.020705287914592
2021-03-23,1.0265369650674279
2021-03-24,1.0007295612332519
2021-03-25,0.9932704096778382
2021-03-26,0.9899443708649515
2021-03-29,1.0011573115170267
2021-03-30,0.9996550544774127
2021-03-31,0.9966058967483933
2021-04-01,1.0021555798511033
2021-04-02,1.0090894105908672
2021-04-05,1.0086057632191525
2021-04-06,1.0151485952973243
2021-04-07,1.0114872868700329
2021-04-08,1.0033893222133528
2021-04-09,1.0042446140442776
2021-04-12,1.002850831441528
2021-04-13,1.0033658950446702
2021-04-14,1.0037634827124295
2021-04-15,1.0121989668087887
2021-04-16,1.0113858905021367
2021-04-19,1.0106463274672217
2021-04-20,1.0238146538060038
2021-04-21,1.0170942011255957
2021-04-22,1.0182856975188976
2021-04-23,1.0074926664803685
2021-04-26,1.0158898938983951
2021-04-27,1.0238790190843436
2021-04-28,1.0280569820193919
2021-04-29,1.034230941344152
2021-04-30,1.0354751353532843
2021-05-03,1.02026035775367
2021-05-04,1.0280746774707255
2021-05-05,1.0228874653800188
2021-05-06,1.025116817152421
2021-05-07,1.029835491087876
2021-05-10,1.0458010072300634
2021-05-11,1.0498856063251314
2021-05-12,1.049199922472916
2021-05-13,1.0417290274389912
2021-05-14,1.0390331273153974
2021-05-17,1.0499413403085052
2021-05-18,1.0510668513893227
2021-05-19,1.055833605635722
2021-05-20,1.0462898661542674
2021-05-21,1.054234845317703
2021-05-24,1.0460720919382775
2021-05-25,1.0512225037995786
2021-05-26,1.0536797704637195
2021-05-27,1.0432468900713099
2021-05-28,1.0544886050479065
2021-05-31,1.051429731104198
2021-06-01,1.0556379881009643
2021-06-02,1.05140480793985
2021-06-03,1.0517719727842867
2021-06-04,1.0433341018921996
2021-06-07,1.0483591128844287
2021-06-08,1.0484822013838069
2021-06-09,1.0458898969172605
2021-06-10,1.0452227047824547
2021-06-11,1.0471473287807411
2021-06-14,1.0396142989059487
2021-06-15,1.0433042879889962
2021-06-16,1.0405959793128885
2021-06-17,1.0272172715430186
2021-06-18,1.0098109674295817
2021-06-21,0.9952052447846546
2021-06-22,1.0076578089552417
2021-06-23,1.0146947952925576
2021-06-24,1.0200334375975924
2021-06-25,1.0166651908976783
2021-06-28,1.0161970340513506
2021-06-29,1.0104121597000602
2021-06-30,1.0019166053172408
2021-07-01,1.0020646096832784
2021-07-02,0.9992018898132081
2021-07-05,1.003585070864765
2021-07-06,1.005213935916701
2021-07-07,0.9932943378535907
2021-07-08,0.9903032951632009
2021-07-09,0.9826508193417929
2021-07-12,0.9978852878057903
2021-07-13,0.9969556954584491
2021-07-14,0.9856634595421947
2021-07-15,0.9898806772748557
2021-07-16,0.9808984390642241
2021-07-19,0.9760081061891522
2021-07-20,0.9626917306562592
2021-07-21,0.9645762819301055
2021-07-22,0.9733855723117317
2021-07-23,0.9759803914741174
2021-07-26,0.9776701192136793
2021-07-27,0.9782621706838667
2021-07-28,0.973940287646747
2021-07-29,0.9783507039462368
2021-07-30,0.9818568584862757
2021-08-02,0.9750919322463524
2021-08-03,0.9730742168868528
2021-08-04,0.9745648620949838
2021-08-05,0.9742430902969402
2021-08-06,0.9799831017292814
2021-08-09,0.9825156549255274
2021-08-10,0.9821387172879683
2021-08-11,0.9862825480058781
2021-08-12,0.9870237545665125
2021-08-13,0.9819119042397465
2021-08-16,0.9751122296510835
2021-08-17,0.9701127022125616
2021-08-18,0.9648400328193456
2021-08-19,0.9703047538988535
2021-08-20,0.9730353236491446
2021-08-23,0.9721549894513458
2021-08-24,0.9661995354043319
2021-08-25,0.9625638576259751
2021-08-26,0.9628136794638075
2021-08-27,0.964462329035668
2021-08-30,0.969262605145264
2021-08-31,0.9678568908594285
2021-09-01,0.9696352412757437
2021-09-02,0.972769810357511
2021-09-03,0.9746084058013781
2021-09-06,0.9786992547558735
2021-09-07,0.9764998730148723
2021-09-08,0.9705235649808422
2021-09-09,0.9690718978106229
2021-09-10,0.970213464607647
2021-09-13,0.9699607612445388
2021-09-14,0.9702875507524347
2021-09-15,0.9616561874583769
2021-09-16,0.9639674303993936
2021-09-17,0.9555099686823045
2021-09-20,0.9488483634452503
2021-09-21,0.9401650943471801
2021-09-22,0.935183645035592
2021-09-23,0.9363236411056897
2021-09-24,0.9471754916726065
2021-09-27,0.94366009522917
2021-09-28,0.9503548263526654
2021-09-29,0.9445242470780121
2021-09-30,0.9430792030616245
2021-10-01,0.9393553067658658
2021-10-04,0.9410681677633871
2021-10-05,0.943362395446367
2021-10-06,0.9507035297959031
2021-10-07,0.9507437286430405
2021-10-08,0.9567459790219304
2021-10-11,0.9593943934431362
2021-10-12,0.9727597319097845
2021-10-13,0.9737977379767044
2021-10-14,0.9753725058266272
2021-10-15,0.9827777558994262
2021-10-18,0.992386655248311
2021-10-19,0.9885545246742806
2021-10-20,0.9971448626321577
2021-10-21,0.9983148080823383
2021-10-22,0.9849815037427953
2021-10-25,0.9808712348203253
2021-10-26,0.985977215445438
2021-10-27,0.9925132641765014
2021-10-28,0.9859249673663988
2021-10-29,0.9835599686617488
2021-11-01,0.9920447458274473
2021-11-02,0.9857198505130882
2021-11-03,0.97773345748063
2021-11-04,0.982173548827718
2021-11-05,0.9703080898041074
2021-11-08,0.963957630226825
2021-11-09,0.9656299420291085
2021-11-10,0.9590714979892999
2021-11-11,0.9652839205840382
2021-11-12,0.9632959196052253
2021-11-15,0.962928548867473
2021-11-16,0.969019062089996
2021-11-17,0.9837865694406467
2021-11-18,0.9841091853423213
2021-11-19,0.9803388323466805
2021-11-22,0.9872497969164935
2021-11-23,0.9932452098257162
2021-11-24,0.99725905145721
2021-11-25,1.0070235168068902
2021-11-26,1.0070297158875534
2021-11-29,0.9901363596232732
2021-11-30,0.99164932514674
2021-12-01,0.9854553070777312
2021-12-02,0.9853100304477996
2021-12-03,0.9880338463241345
2021-12-06,0.997379118449984
2021-12-07,0.9975090733599159
2021-12-08,0.9933251742370327
2021-12-09,0.9868367818841044
2021-12-10,0.9904891655036927
2021-12-13,0.9858862614586692
2021-12-14,0.9934343571446164
2021-12-15,0.997852122436012
2021-12-16,0.9913112680149551
2021-12-17,0.9807458322815962
2021-12-20,0.9963101340527042
2021-12-21,0.9962676714724469
2021-12-22,0.9913275863552253
2021-12-23,0.979054223190912
2021-12-24,0.9770372438878117
2021-12-27,0.9765958251955373
2021-12-28,0.9767971655593591
2021-12-29,0.9785175049196055
2021-12-30,0.9708189659173537
2021-12-31,0.9749588932029348
2022-01-03,0.9689654642494748
2022-01-04,0.9834297912638422
2022-01-05,0.9857233187973934
2022-01-06,0.983288137210629
2022-01-07,0.9884043430852674
2022-01-10,0.9775258451537505
2022-01-11,0.9770285169132851
2022-01-12,0.9696143931819001
2022-01-13,0.9488290264483354
2022-01-14,0.9433719731038975
2022-01-17,0.9552992475443718
2022-01-18,0.956253366016957
2022-01-19,0.9658753266497166
2022-01-20,0.9603986133075539
2022-01-21,0.9601284492855444
2022-01-24,0.9612196293118785
2022-01-25,0.9705282896627934
2022-01-26,0.9691536817080026
2022-01-27,0.9853007587205254
2022-01-28,1.0088954720090566
2022-01-31,1.010055241451545
2022-02-01,0.994261681508077
2022-02-02,0.9769311967449636
2022-02-03,0.97077855174027
2022-02-04,0.9619780828909995
2022-02-07,0.9722504385469928
2022-02-08,0.967276991787415
2022-02-09,0.970388386081332
2022-02-10,0.9692144827583054
2022-02-11,0.9731438043388061
2022-02-14,0.9729726136360626
2022-02-15,0.9799649711866528
2022-02-16,0.9753167605451082
2022-02-17,0.9653779372509925
2022-02-18,0.9600459852000607
2022-02-21,0.967010246629288
2022-02-22,0.9634740357956575
2022-02-23,0.9629259403829757
2022-02-24,0.9656490564222305
2022-02-25,0.9954531635212478
2022-02-28,0.9938741973610425
2022-03-01,0.9775411618314757
2022-03-02,0.987143658649189
2022-03-03,0.987159274497218
2022-03-04,0.9894221713033081
2022-03-07,1.003176883807167
2022-03-08,1.018820704672447
2022-03-09,1.0255708550084783
2022-03-10,1.0062954939542081
2022-03-11,1.0130495588080657
2022-03-14,1.038175866901247
2022-03-15,1.0541212840893348
2022-03-16,1.051431243411916
2022-03-17,1.0379001767474687
2022-03-18,1.0205445516785365
2022-03-21,1.0276753333891653
2022-03-22,1.0324342029061346
2022-03-23,1.0349074937701823
2022-03-24,1.0359168445319153
2022-03-25,1.0450540758860376
2022-03-28,1.0470514563944537
2022-03-29,1.060993321011868
2022-03-30,1.050816396920252
2022-03-31,1.0372418018513576
2022-04-01,1.0413675431034086
2022-04-04,1.051375774258158
2022-04-05,1.052463730045748
2022-04-06,1.0617759292791649
2022-04-07,1.0686413694188956
2022-04-08,1.0752391456773078
2022-04-11,1.08038652928699
2022-04-12,1.0905610501237029
2022-04-13,1.0922251660653735
2022-04-14,1.0794354437647617
2022-04-15,1.0958287537998461
2022-04-18,1.1009605184279228
2022-04-19,1.1122153023040637
2022-04-20,1.1227365466958557
2022-04-21,1.102543420316938
2022-04-22,1.1152221531685578
2022-04-25,1.1408475113826564
2022-04-26,1.1532347350194352
2022-04-27,1.1680918044946644
2022-04-28,1.1852070543288795
2022-04-29,1.2090229191759978
2022-05-02,1.1982261746483247
2022-05-03,1.207023647900662
2022-05-04,1.2008846142622702
2022-05-05,1.168308040990461
2022-05-06,1.207316559568829
2022-05-09,1.218877104188813
2022-05-10,1.2211476857480612
2022-05-11,1.226998510582549
2022-05-12,1.2305159566603068
2022-05-13,1.2402332637346394
2022-05-16,1.2337520337835877
2022-05-17,1.2222122260272936
2022-05-18,1.2041609223264396
2022-05-19,1.2138951630055408
2022-05-20,1.1930820392782484
2022-05-23,1.1899036851238067
2022-05-24,1.1775234743492218
2022-05-25,1.1696208670282455
2022-05-26,1.1730133282474708
2022-05-27,1.167449283490562
2022-05-30,1.1638326261904821
2022-05-31,1.1604945039983667
2022-06-01,1.1698211463618395
2022-06-02,1.1878806868049052
2022-06-03,1.169652565939022
2022-06-06,1.18311528973198
2022-06-07,1.1911756230898194
2022-06-08,1.1882279519011376
2022-06-09,1.1986745549823639
2022-06-10,1.2130028943591264
2022-06-13,1.2399745505875637
2022-06-14,1.2548012683056227
2022-06-15,1.2692436456344856
2022-06-16,1.2440261278165325
2022-06-17,1.2183935277276374
2022-06-20,1.2476643527181517
2022-06-21,1.2426336716094706
2022-06-22,1.2470727356732019
2022-06-23,1.2485521144769334
2022-06-24,1.24573622461888
2022-06-27,1.2398495450015639
2022-06-28,1.2426716271949187
2022-06-29,1.2538332062519175
2022-06-30,1.2656463827673856
2022-07-01,1.2573057026392136
2022-07-04,1.2652077710696787
2022-07-05,1.2641425038439495
2022-07-06,1.2877543163062573
2022-07-07,1.2965197589202944
2022-07-08,1.2877358539746335
2022-07-11,1.2904846076394423
2022-07-12,1.316862940413149
2022-07-13,1.3155809232934301
2022-07-14,1.3216541055009177
2022-07-15,1.3278972909533269
2022-07-18,1.3125370157179264
2022-07-19,1.3060635796734246
2022-07-20,1.290463645053259
2022-07-21,1.2970288380240027
2022-07-22,1.2845225158174927
2022-07-25,1.2840116898094993
2022-07-26,1.2762392810498704
2022-07-27,1.2864148056380507
2022-07-28,1.267484599880375
2022-07-29,1.2598646647486065
2022-08-01,1.2564790456919366
2022-08-02,1.2366852552896535
2022-08-03,1.2662086317043657
2022-08-04,1.2654633626555554
2022-08-05,1.2505958403783821
2022-08-08,1.2754570686054647
2022-08-09,1.2652059553279784
2022-08-10,1.26872015491267
2022-08-11,1.2363903683213755
2022-08-12,1.2350890498784926
2022-08-15,1.2424028694064984
2022-08-16,1.2578480843479096
2022-08-17,1.260679011150364
2022-08-18,1.2717641232891137
2022-08-19,1.2884736371242678
2022-08-22,1.3059481322821265
2022-08-23,1.3175544042747624
2022-08-24,1.3051126308834342
2022-08-25,1.3096343026356763
2022-08-26,1.3012763146765909
2022-08-29,1.3213496970169383
2022-08-30,1.3164137718775903
2022-08-31,1.3230329300017918
2022-09-01,1.3298242293272893
2022-09-02,1.3448663169521635
2022-09-05,1.354049689689103
2022-09-06,1.3439464955457454
2022-09-07,1.3700746965955084
2022-09-08,1.3650282650540004
2022-09-09,1.361244986492683
2022-09-12,1.3393411638866513
2022-09-13,1.326682249493258
2022-09-14,1.3691334829438848
2022-09-15,1.3586671740237104
2022-09-16,1.371736629288407
2022-09-19,1.3643498804054783
2022-09-20,1.3646994849301533
2022-09-21,1.3783324181856589
2022-09-22,1.4079185313292832
2022-09-23,1.393680316223252
2022-09-26,1.454096734530591
2022-09-27,1.4703931680253108
2022-09-28,1.4796664713618635
2022-09-29,1.4566725117896147
2022-09-30,1.4284786741136506
2022-10-03,1.4426138937384263
2022-10-04,1.4209642662473507
2022-10-05,1.3983759406830973
2022-10-06,1.4119124456561813
2022-10-07,1.4421355490299326
2022-10-10,1.4570613595649695
2022-10-11,1.4662124746775047
2022-10-12,1.4760414519349352
2022-10-13,1.4715473791986269
2022-10-14,1.4588665498154076
2022-10-17,1.4761417474241676
2022-10-18,1.4578863939607571
2022-10-19,1.456726906116199
2022-10-20,1.4775506291384801
2022-10-21,1.4768438932475965
2022-10-24,1.4444951660251595
2022-10-25,1.4534856562145329
2022-10-26,1.4311774976836493
2022-10-27,1.3960105199291886
2022-10-28,1.4113132352018547
2022-10-31,1.4221898928115069
2022-11-01,1.43631407250074
2022-11-02,1.4330357678211063
2022-11-03,1.4472748009889143
2022-11-04,1.4690153971677289
2022-11-07,1.4271363321264074
2022-11-08,1.410463671866563
2022-11-09,1.3960446884313065
2022-11-10,1.4168676905530937
2022-11-11,1.3578650911433203
2022-11-14,1.3284627654333057
2022-11-15,1.3331104598038155
2022-11-16,1.3163284743041381
2022-11-17,1.316701939291076
2022-11-18,1.3282082864037343
2022-11-21,1.3290276746642602
2022-11-22,1.3484497128505455
2022-11-23,1.3355050428316044
2022-11-24,1.3092690836345575
2022-11-25,1.3042893993049562
2022-11-28,1.3142061439457555
2022-11-29,1.3215868863045972
2022-11-30,1.3207785241351175
2022-12-01,1.2966917623910654
2022-12-02,1.276314047962333
2022-12-05,1.2716093008143097
2022-12-06,1.2930259276368796
2022-12-07,1.297895990945471
2022-12-08,1.28895830904397
2022-12-09,1.282801842235918
2022-12-12,1.2846653863567723
2022-12-13,1.2875755242461886
2022-12-14,1.266665692616975
2022-12-15,1.2601528493106842
2022-12-16,1.2884534336430598
2022-12-19,1.2897753279917223
2022-12-20,1.2879338658262822
2022-12-21,1.268827665357556
2022-12-22,1.272729073789159
2022-12-23,1.2770440096331988
2022-12-26,1.271923024691791
2022-12-27,1.2701511223937987
2022-12-28,1.2757919372871271
2022-12-29,1.2769266433025537
2022-12-30,1.2687842132473663
2023-01-02,1.2522201692647537
2023-01-03,1.2566467541537747
2023-01-04,1.2736451431987792
2023-01-05,1.2639995532258597
2023-01-06,1.2821315641177966
2023-01-09,1.252678827315017
2023-01-10,1.2449606136018292
2023-01-11,1.2479444988414727
2023-01-12,1.2444898606367545
2023-01-13,1.2237727294285292
2023-01-16,1.2206003652385413
2023-01-17,1.2224310967150958
2023-01-18,1.2203918103470215
2023-01-19,1.2223576794654563
2023-01-20,1.2206624550352825
2023-01-23,1.2175393944813986
2023-01-24,1.2191848884883516
2023-01-25,1.2173943050979084
2023-01-26,1.2054732356835793
2023-01-27,1.2084126251159142
2023-01-30,1.2104642153002778
2023-01-31,1.2192132875382573
2023-02-01,1.219436344400419
2023-02-02,1.19455288059075
2023-02-03,1.2033979198163345
2023-02-06,1.2396476211540821
2023-02-07,1.2488317113351184
2023-02-08,1.2364575544870116
2023-02-09,1.2402913724805258
2023-02-10,1.2364801528451501
2023-02-13,1.2451729701410454
2023-02-14,1.2364452371439674
2023-02-15,1.236335496719776
2023-02-16,1.2535802372286018
2023-02-17,1.2617623259017414
2023-02-20,1.2584599199067046
2023-02-21,1.25543926086026
2023-02-22,1.2601340898412579
2023-02-23,1.269032047293384
2023-02-24,1.2699849901767573
2023-02-27,1.2875500872191095
2023-02-28,1.2780351155243317
2023-03-01,1.2825256774559577
2023-03-02,1.2736817691609745
2023-03-03,1.2853644350992584
2023-03-06,1.2755460473996705
2023-03-07,1.2734959793423952
2023-03-08,1.3067995712796954
2023-03-09,1.3050038640935495
2023-03-10,1.2964255607061377
2023-03-13,1.2740179829782141
2023-03-14,1.25850833988648
2023-03-15,1.2616644361379596
2023-03-16,1.2744867682870011
2023-03-17,1.2688736569759638
2023-03-20,1.2534222599041143
2023-03-21,1.2434542598897298
2023-03-22,1.2482828733185505
2023-03-23,1.233843217222097
2023-03-24,1.2361131262712755
2023-03-27,1.2429589361283329
2023-03-28,1.240020867048948
2023-03-29,1.232468702122525
2023-03-30,1.2402395567084648
2023-03-31,1.2329474834906924
2023-04-03,1.2347211399582818
2023-04-04,1.2070367365081196
2023-04-05,1.2053414817968309
2023-04-06,1.204483378869465
2023-04-07,1.2122022888026378
2023-04-10,1.213804173312554
2023-04-11,1.2197436121008813
2023-04-12,1.2207922262619597
2023-04-13,1.2177395938354167
2023-04-14,1.2113015402341953
2023-04-17,1.2241545801933564
2023-04-18,1.2235315438932044
2023-04-19,1.220197303118283
2023-04-20,1.223018960634672
2023-04-21,1.218358610408396
2023-04-24,1.2225188473393132
2023-04-25,1.2236620148275132
2023-04-26,1.21780354897801
2023-04-27,1.2260175204715844
2023-04-28,1.225958792756956
2023-05-01,1.2381018420498768
2023-05-02,1.235128191722194
2023-05-03,1.229922978943253
2023-05-04,1.2336360138691287
2023-05-05,1.2261870465486826
2023-05-08,1.2281440029302948
2023-05-09,1.2230165121829135
2023-05-10,1.223355101057324
2023-05-11,1.2193533939123689
2023-05-12,1.216047606924177
2023-05-15,1.22382707845031
2023-05-16,1.2177371842665283
2023-05-17,1.2240081078531395
2023-05-18,1.2266480403517874
2023-05-19,1.2319072757329679
2023-05-22,1.2266365752801993
2023-05-23,1.231584751405453
2023-05-24,1.2322162683028535
2023-05-25,1.2413508492739576
2023-05-26,1.2482027050593425
2023-05-29,1.2472196174563026
2023-05-30,1.2444391394334415
2023-05-31,1.2408336858919875
2023-06-01,1.2391257062468184
2023-06-02,1.2418113773281754
2023-06-05,1.2350711593193284
2023-06-06,1.2322612622970455
2023-06-07,1.2267913544129008
2023-06-08,1.2312098068159345
2023-06-09,1.235830511794521
2023-06-12,1.2344743002475567
2023-06-13,1.2310744239902665
2023-06-14,1.2409348347520546
2023-06-15,1.2464033305811901
2023-06-16,1.257212417257567
2023-06-19,1.2670707997014634
2023-06-20,1.2652435915714375
2023-06-21,1.2650059717194364
2023-06-22,1.2720816377510176
2023-06-23,1.2765035009492882
2023-06-26,1.2791668749734106
2023-06-27,1.2785144674882483
2023-06-28,1.2856217896753466
2023-06-29,1.285576196556085
2023-06-30,1.2796778632852044
2023-07-03,1.2825290517244219
2023-07-04,1.2822383945492877
2023-07-05,1.2789363974417063
2023-07-06,1.2795060661412108
2023-07-07,1.2850897419296472
2023-07-10,1.2841679568485975
2023-07-11,1.2855307084980852
2023-07-12,1.2838902455551071
2023-07-13,1.2806764617243793
2023-07-14,1.285226137394427
2023-07-17,1.2905796117378094
2023-07-18,1.2929404389100936
2023-07-19,1.2908506765993075
2023-07-20,1.2897212910828781
2023-07-21,1.2803488983275326
2023-07-24,1.2916209413637876
2023-07-25,1.2821963464478008
2023-07-26,1.2784371382627688
2023-07-27,1.2828923603725602
2023-07-28,1.2640107220378898
2023-07-31,1.2847508932640024
2023-08-01,1.2830063706760033
2023-08-02,1.2936881385549317
2023-08-03,1.2922926319232977
2023-08-04,1.2876554900113155
2023-08-07,1.2893091799182061
2023-08-08,1.2945705846002593
2023-08-09,1.2957120703341474
2023-08-10,1.2973186030245516
2023-08-11,1.301802863278076
2023-08-14,1.3017973364952036
2023-08-15,1.3017315424859477
2023-08-16,1.306092022976833
2023-08-17,1.312979472986027
2023-08-18,1.3124128684495182
2023-08-21,1.3091954208418668
2023-08-22,1.3165625275321935
2023-08-23,1.3066859668123951
2023-08-24,1.2973276774036429
2023-08-25,1.2962503962751522
2023-08-28,1.2975547856826555
2023-08-29,1.299843030595843
2023-08-30,1.2981724268660757
2023-08-31,1.3086280072239083
2023-09-01,1.294878679913427
2023-09-04,1.2898691659885393
2023-09-05,1.2950830762238699
2023-09-06,1.298222268433021
2023-09-07,1.2935235029547019
2023-09-08,1.2886084112556953
2023-09-11,1.2881483880309885
2023-09-12,1.2869655852651147
2023-09-13,1.2883186500089499
2023-09-14,1.2879953143780087
2023-09-15,1.2725146739133077
