date,weekday,vwap_0830_0834,entry_price,exit_price_1200,above_vwap,hold_price_0840,volume_0836_0930,gross_ret,net_ret
2022-04-13,Wednesday,438.0839487982623,438.23,441.02,1.0,438.46,1099327.0,0.006366519863998166,0.006166519863998166
2022-04-14,Thursday,443.0814301002243,442.72,440.78,-1.0,442.71,432567.0,0.004382002168413557,0.004182002168413557
2022-04-18,Monday,436.6397120957188,437.06,437.16,1.0,437.0,345932.0,0.0002288015375464525,2.8801537546452484e-05
2022-04-19,Tuesday,438.27045215924255,438.4,443.71,1.0,438.01,810552.0,0.012112226277372296,0.011912226277372295
2022-04-20,Wednesday,446.8622919336834,446.95,446.03,1.0,446.87,603180.0,-0.0020583957937130304,-0.0022583957937130305
2022-04-21,Thursday,448.2712364416001,448.23,444.7,-1.0,448.47,688825.0,0.007875421100774216,0.007675421100774216
2022-04-22,Friday,438.05021465581046,437.83,430.38,-1.0,437.61,581141.0,0.017015736701459394,0.016815736701459395
2022-04-25,Monday,423.1083813952124,422.75,419.77,-1.0,422.93,1335874.0,0.0070490833826138966,0.006849083382613897
2022-04-26,Tuesday,427.01225952307215,426.79,419.445,-1.0,426.35,637853.0,0.01720986902223587,0.01700986902223587
2022-04-27,Wednesday,417.89732411140193,417.51,419.69,-1.0,418.1401,718915.0,-0.005221431821992306,-0.005421431821992306
2022-04-28,Thursday,422.14102259912437,421.74,420.55,-1.0,422.69,806871.0,0.002821643666714113,0.002621643666714113
2022-04-29,Friday,424.0117188641223,423.4699,420.45,-1.0,423.47,725799.0,0.007131321494160514,0.006931321494160514
2022-05-02,Monday,411.5612535603485,411.09,411.76,-1.0,411.21,765806.0,-0.0016298134228514005,-0.0018298134228514006
2022-05-03,Tuesday,414.60945209968713,414.9,417.9,1.0,415.2,525236.0,0.007230657989877098,0.007030657989877099
2022-05-04,Wednesday,417.73975168370566,417.41,415.225,-1.0,417.4696,369342.0,0.005234661364126425,0.005034661364126425
2022-05-05,Thursday,426.29053462834713,426.33,412.335,1.0,426.33,1027458.0,-0.03282668355499263,-0.03302668355499263
2022-05-06,Friday,413.4189392117925,414.15,409.89,1.0,414.21,2142938.0,-0.010286128214414991,-0.010486128214414992
2022-05-09,Monday,404.15680093698035,404.4,401.9,1.0,405.1,1146996.0,-0.006181998021760671,-0.00638199802176067
2022-05-10,Tuesday,402.2929164781562,402.3,397.41,1.0,403.06,1474166.0,-0.012155108128262482,-0.012355108128262482
2022-05-11,Wednesday,399.29739564511766,398.37,401.39,-1.0,395.91,3933809.0,-0.007580892135451878,-0.007780892135451877
2022-05-12,Thursday,389.41051179132586,389.4,388.697,-1.0,389.7,678338.0,0.0018053415511042337,0.0016053415511042336
2022-05-13,Friday,397.9148871969663,398.1,401.57,1.0,398.03,945887.0,0.008716402913840682,0.008516402913840681
2022-05-16,Monday,401.7861391057982,402.22,401.43,1.0,401.95,945075.0,-0.001964099249167184,-0.002164099249167184
2022-05-17,Tuesday,405.525746356334,405.66,405.4599,1.0,405.56,718941.0,-0.0004932702262979705,-0.0006932702262979704
2022-05-18,Wednesday,405.305955754929,405.18,396.5,-1.0,404.97,932159.0,0.021422577619823358,0.02122257761982336
2022-05-19,Thursday,387.5176048117351,387.3,391.895,-1.0,387.11,931462.0,-0.011864187967983497,-0.012064187967983498
2022-05-20,Friday,393.7271404346757,393.77,386.2,1.0,393.73,630985.0,-0.01922442034690297,-0.01942442034690297
2022-05-23,Monday,393.031016559432,393.24,396.44,1.0,393.18,485316.0,0.008137524158274845,0.007937524158274844
2022-05-24,Tuesday,392.59996189361027,392.65,390.265,1.0,392.97,536728.0,-0.006074111804405979,-0.006274111804405979
2022-05-25,Wednesday,391.8517720140955,392.37,395.15,1.0,392.14,499144.0,0.007085149221398135,0.006885149221398135
2022-05-26,Thursday,399.0883331181685,398.7,404.44,-1.0,399.14,654571.0,-0.014396789566089918,-0.014596789566089919
2022-05-27,Friday,406.2135814118352,407.25,412.5,1.0,407.69,928687.0,0.012891344383057168,0.012691344383057168
2022-05-31,Tuesday,412.2601214847564,412.5,414.59,1.0,412.26,715630.0,0.005066666666666553,0.004866666666666553
2022-06-01,Wednesday,414.6482489362231,414.78,407.6459,1.0,414.8,459218.0,-0.017199720333670787,-0.017399720333670786
2022-06-03,Friday,415.36835153647644,414.95,410.46,-1.0,413.85,1327888.0,0.01082058079286663,0.01062058079286663
2022-06-06,Monday,414.9096169450557,415.19,413.73,1.0,415.3,475401.0,-0.0035164623425418817,-0.003716462342541882
2022-06-08,Wednesday,413.576607791248,413.65,414.8053,1.0,413.77,455162.0,0.002792940892058615,0.002592940892058615
2022-06-09,Thursday,411.24577528269816,410.85,409.43,-1.0,411.11,991369.0,0.0034562492393818145,0.0032562492393818144
2022-06-10,Friday,397.79488364602594,396.84,391.07,-1.0,397.68,3052940.0,0.014539864932970437,0.014339864932970436
2022-06-13,Monday,381.76839093637216,381.49,378.28,-1.0,381.38,896873.0,0.00841437521298083,0.008214375212980829
2022-06-14,Tuesday,377.1353241856099,377.2,374.9599,1.0,377.43,907050.0,-0.005938759278897088,-0.006138759278897087
2022-06-15,Wednesday,376.6508422450833,376.8,377.405,1.0,376.7,590529.0,0.001605626326963705,0.001405626326963705
2022-06-16,Thursday,372.229549170569,372.62,367.885,1.0,372.73,1075459.0,-0.012707315764049154,-0.012907315764049155
2022-06-17,Friday,368.56905918531595,368.52,364.78,-1.0,368.33,1764282.0,0.010148702919787311,0.00994870291978731
2022-06-21,Tuesday,371.6009965073988,371.68,374.21,1.0,371.5,935948.0,0.0068069306930691464,0.006606930693069147
2022-06-22,Wednesday,369.0307078039506,368.81,374.7,-1.0,368.74,858094.0,-0.015970282801442526,-0.016170282801442525
2022-06-23,Thursday,376.10038239996317,375.86,375.2,-1.0,375.68,871333.0,0.0017559729686585923,0.0015559729686585922
2022-06-27,Monday,390.41727923811516,390.15,390.58,-1.0,390.44,490352.0,-0.0011021402024862237,-0.0013021402024862238
2022-06-29,Wednesday,380.9860354287325,380.7,380.53,-1.0,380.5,700310.0,0.00044654583661685177,0.0002465458366168518
2022-06-30,Thursday,376.3392864899753,376.45,378.3413,1.0,376.19,876613.0,0.005024040377208161,0.004824040377208161
2022-07-01,Friday,376.5203031767705,376.51,375.4,-1.0,376.42,603800.0,0.002948128867759192,0.002748128867759192
2022-07-05,Tuesday,376.8916009829647,376.55,375.23,-1.0,376.97,1318952.0,0.003505510556367053,0.003305510556367053
2022-07-06,Wednesday,380.88871430743825,381.1,380.7064,1.0,381.29,550313.0,-0.0010327997900814179,-0.001232799790081418
2022-07-08,Friday,387.21704883951367,387.71,389.9425,1.0,387.4,1605755.0,0.005758169766062249,0.005558169766062249
2022-07-12,Tuesday,382.63765286234536,382.8,384.33,1.0,383.05,646694.0,0.003996865203761635,0.0037968652037616347
2022-07-13,Wednesday,377.3959181395829,374.82,378.7501,-1.0,374.98,3107291.0,-0.010485299610479615,-0.010685299610479615
2022-07-14,Thursday,374.18922660429985,374.46,375.6901,1.0,374.74,950317.0,0.0032849970624364566,0.0030849970624364565
2022-07-15,Friday,378.0623603596647,378.25,384.0,1.0,379.65,1604960.0,0.015201586252478583,0.015001586252478582
2022-07-18,Monday,387.8221267145019,387.81,388.3606,-1.0,387.89,390671.0,-0.0014197674118769932,-0.0016197674118769933
2022-07-19,Tuesday,384.4207687343756,384.68,389.68,1.0,384.65,859238.0,0.012997816366850268,0.012797816366850267
2022-07-20,Wednesday,391.3826130164437,391.24,395.77,-1.0,391.16,484054.0,-0.01157857069829249,-0.01177857069829249
2022-07-21,Thursday,394.8883247321029,395.39,395.475,1.0,395.76,941493.0,0.00021497761703637153,1.4977617036371517e-05
2022-07-25,Monday,396.8421835812571,396.6304,395.9,-1.0,396.31,334810.0,0.0018415129047093526,0.0016415129047093525
2022-07-26,Tuesday,394.2840329856216,394.32,390.62,1.0,394.39,1084036.0,-0.00938324203692431,-0.009583242036924311
2022-07-27,Wednesday,394.2440119534783,394.3,396.65,1.0,394.31,289416.0,0.0059599289880800654,0.005759928988080066
2022-07-28,Thursday,399.6309494690937,400.52,403.65,1.0,400.04,1122191.0,0.007814840707080828,0.007614840707080828
2022-07-29,Friday,407.87525609519855,407.58,409.56,-1.0,407.35,716720.0,-0.0048579419991168216,-0.005057941999116821
2022-08-01,Monday,410.5543411697664,410.42,412.74,-1.0,410.36,1113249.0,-0.005652745967545503,-0.005852745967545502
2022-08-04,Thursday,414.82932622538135,414.99,414.3,1.0,415.24,383493.0,-0.0016626906672450037,-0.0018626906672450038
2022-08-05,Friday,411.639524511328,410.95,410.655,-1.0,411.08,1780151.0,0.0007178488867258803,0.0005178488867258803
2022-08-10,Wednesday,417.3687027619421,418.15,419.59,1.0,418.36,1903221.0,0.003443740284586827,0.003243740284586827
2022-08-11,Thursday,422.56859801085614,422.21,421.62,-1.0,422.86,743812.0,0.0013974088723620604,0.0011974088723620603
2022-08-12,Friday,421.930323772946,421.99,423.42,1.0,422.11,237908.0,0.0033887058935047065,0.0031887058935047064
2022-08-15,Monday,424.7732371232747,424.61,427.99,-1.0,424.46,819825.0,-0.00796024587268307,-0.00816024587268307
2022-08-16,Tuesday,428.20870277540047,428.19,430.18,-1.0,428.1,369836.0,-0.00464746958126061,-0.00484746958126061
2022-08-17,Wednesday,425.9405938427879,426.13,424.8911,1.0,426.44,820432.0,-0.0029073287494426614,-0.0031073287494426615
2022-08-18,Thursday,427.29617770357595,427.43,427.6499,1.0,427.3,346610.0,0.0005144702056476547,0.0003144702056476547
2022-08-19,Friday,423.6593797234702,423.84,422.5099,1.0,424.02,652023.0,-0.0031382125330312594,-0.0033382125330312594
2022-08-22,Monday,417.3225806883173,417.36,415.45,1.0,417.29,382354.0,-0.004576384895533914,-0.004776384895533913
2022-08-23,Tuesday,413.6066863404689,413.46,412.95,-1.0,413.02,412438.0,0.0012334929618342816,0.0010334929618342815
2022-08-26,Friday,418.88987705664255,418.57,411.08,-1.0,419.07,1024304.0,0.017894259024774817,0.017694259024774818
2022-08-29,Monday,402.340903507009,402.75,403.37,1.0,402.44,517076.0,0.0015394165114834824,0.0013394165114834823
2022-08-30,Tuesday,404.4207427668385,404.27,398.731,-1.0,404.46,516128.0,0.013701239270784371,0.01350123927078437
2022-08-31,Wednesday,399.447718910964,399.44,399.0168,-1.0,399.5,1472288.0,0.0010594832765872253,0.0008594832765872253
2022-09-01,Thursday,393.04954631892474,392.63,391.178,-1.0,392.83,689621.0,0.0036981381962661874,0.0034981381962661874
2022-09-02,Friday,398.7211827236033,399.05,401.16,1.0,399.39,2195111.0,0.005287557950131694,0.005087557950131694
2022-09-06,Tuesday,394.4309937167382,394.46,393.38,1.0,394.64,695637.0,-0.0027379201946965415,-0.0029379201946965416
2022-09-07,Wednesday,389.69622614390283,389.9,393.97,1.0,390.41,370507.0,0.010438573993331701,0.0102385739933317
2022-09-08,Thursday,397.15744057631207,397.22,399.49,1.0,397.06,1447551.0,0.00571471728513151,0.00551471728513151
2022-09-09,Friday,403.6408156555201,403.69,405.64,1.0,403.9,590747.0,0.004830439198394876,0.004630439198394876
2022-09-12,Monday,407.8559116356484,408.09,409.2083,1.0,408.18,321926.0,0.0027403268886765364,0.0025403268886765363
2022-09-13,Tuesday,406.183791143445,405.77,397.885,-1.0,404.03,5144361.0,0.019432190649875558,0.01923219064987556
2022-09-14,Wednesday,393.5297263202448,393.53,394.66,1.0,393.96,730269.0,0.00287144563311581,0.00267144563311581
2022-09-15,Thursday,394.0714772913352,393.62,390.97,-1.0,394.31,1177988.0,0.006732381484680583,0.006532381484680583
2022-09-16,Friday,384.33136673330335,384.31,384.286,-1.0,384.38,1340949.0,6.244958497048092e-05,-0.0001375504150295191
2022-09-19,Monday,382.5607901759358,382.64,384.525,1.0,383.02,577076.0,0.004926301484424078,0.004726301484424079
2022-09-20,Tuesday,385.69023736707,385.76,385.68,1.0,385.69,609277.0,-0.00020738282870169655,-0.00040738282870169654
2022-09-22,Thursday,377.51551839621317,377.71,374.4484,1.0,377.91,1428838.0,-0.008635196314632831,-0.008835196314632832
2022-09-23,Friday,369.68263952596357,369.46,366.82,-1.0,369.19,1176232.0,0.007145563795810106,0.006945563795810106
2022-09-26,Monday,365.941656522943,365.74,366.85,-1.0,366.2,910221.0,-0.0030349428555804803,-0.0032349428555804804
2022-09-27,Tuesday,369.139279359299,369.34,364.065,1.0,369.37,1197053.0,-0.014282233172686398,-0.014482233172686399
2022-09-28,Wednesday,363.3810239407622,363.56,368.3216,1.0,364.12,2577101.0,0.013097150401584212,0.012897150401584212
2022-09-29,Thursday,366.5244740224877,365.42,364.01,-1.0,365.95,1548254.0,0.0038585736960210504,0.0036585736960210503
2022-09-30,Friday,363.0156540295435,362.53,362.95,-1.0,363.0,1885229.0,-0.0011585248117398361,-0.0013585248117398362
2022-10-03,Monday,360.38567224932893,360.42,363.77,1.0,360.4,1068009.0,0.009294711725209348,0.009094711725209348
2022-10-04,Tuesday,372.21397223718714,372.08,377.03,-1.0,371.8,918967.0,-0.013303590625671768,-0.013503590625671769
2022-10-05,Wednesday,374.3769371889335,374.4,373.0399,1.0,374.41,754095.0,-0.0036327457264957452,-0.0038327457264957453
2022-10-06,Thursday,376.7806239234866,376.99,374.68,1.0,377.02,855608.0,-0.006127483487625707,-0.006327483487625706
2022-10-07,Friday,370.87972535739175,371.36,365.29,1.0,370.57,3639247.0,-0.016345325290822887,-0.016545325290822886
2022-10-11,Tuesday,360.0579469638445,360.41,360.759,1.0,359.9,1359859.0,0.0009683416109431686,0.0007683416109431686
2022-10-12,Wednesday,358.67426271688066,358.0,359.19,-1.0,358.45,1718004.0,-0.003324022346368638,-0.003524022346368638
2022-10-13,Thursday,351.6278507032109,350.2,362.86,-1.0,350.25,5943451.0,-0.0361507709880069,-0.036350770988006896
2022-10-14,Friday,366.44458316304446,366.55,359.745,1.0,367.02,2853161.0,-0.018564997953894435,-0.018764997953894434
2022-10-17,Monday,361.98813138653236,362.14,366.905,1.0,362.02,1198144.0,0.013157894736842035,0.012957894736842035
2022-10-18,Tuesday,374.674675418879,374.79,369.22,1.0,374.95,1314958.0,-0.014861655860615275,-0.015061655860615275
2022-10-19,Wednesday,368.30216823455,368.67,369.73,1.0,368.361,1015268.0,0.002875200043399362,0.0026752000433993618
2022-10-20,Thursday,370.358387127329,369.07,370.2201,-1.0,369.0,1224048.0,-0.0031162110168803103,-0.0033162110168803104
2022-10-21,Friday,362.53377252913714,362.56,370.0299,1.0,362.61,4485129.0,0.02060321050308911,0.02040321050308911
2022-10-24,Monday,375.7744167882073,375.62,378.08,-1.0,376.25,922236.0,-0.0065491720355677074,-0.006749172035567707
2022-10-25,Tuesday,377.31530200977306,377.32,383.49,1.0,377.07,581146.0,0.016352167921128036,0.016152167921128037
2022-10-26,Wednesday,381.6094587561231,381.56,386.82,-1.0,381.3,571581.0,-0.013785512108187348,-0.013985512108187348
2022-10-27,Thursday,383.47575453555834,383.34,381.35,-1.0,382.38,1119604.0,0.00519121406584222,0.0049912140658422205
2022-10-28,Friday,379.24849915507747,379.08,385.77,-1.0,379.02,1272712.0,-0.01764798987021199,-0.017847989870211987
2022-10-31,Monday,386.9255704795022,386.75,387.08,-1.0,386.63,661918.0,-0.0008532643826761888,-0.0010532643826761889
2022-11-01,Tuesday,390.5525768555467,390.5,384.54,-1.0,390.45,768045.0,0.015262483994878284,0.015062483994878284
2022-11-03,Thursday,372.2592018845124,372.25,371.721,-1.0,371.59,1036387.0,0.0014210879785090391,0.001221087978509039
2022-11-04,Friday,372.01237741752175,373.94,370.97,1.0,373.99,2304578.0,-0.007942450660533673,-0.008142450660533674
2022-11-07,Monday,377.059138323013,377.12,376.22,1.0,377.4,521901.0,-0.002386508273228616,-0.002586508273228616
2022-11-08,Tuesday,380.83110489309803,380.85,384.54,1.0,379.6,414224.0,0.009688853879480153,0.009488853879480152
2022-11-09,Wednesday,380.267128223857,380.38,379.068,1.0,380.14,742228.0,-0.0034491823965508983,-0.0036491823965508984
2022-11-10,Thursday,382.2822800789478,385.32,391.88,1.0,385.14,4258510.0,0.01702481054707783,0.01682481054707783
2022-11-11,Friday,396.36805629285556,396.75,395.19,1.0,396.68,752213.0,-0.003931947069943265,-0.004131947069943264
2022-11-14,Monday,397.501281664928,397.6,397.89,1.0,397.57,542377.0,0.0007293762575451002,0.0005293762575451002
2022-11-15,Tuesday,401.96723020348026,402.76,401.2,1.0,402.6,1910083.0,-0.0038732744065944624,-0.004073274406594462
2022-11-16,Wednesday,397.57931771084316,397.89,396.5,1.0,397.66,947559.0,-0.003493427831812723,-0.0036934278318127233
2022-11-17,Thursday,391.51495392246676,391.16,393.14,-1.0,390.7,1282366.0,-0.005061867266591635,-0.005261867266591635
2022-11-18,Friday,397.72690915469616,397.83,395.14,1.0,397.61,623663.0,-0.006761682125530966,-0.006961682125530965
2022-11-21,Monday,394.79867749991405,394.82,393.215,1.0,394.78,346009.0,-0.004065143609746302,-0.004265143609746302
2022-11-22,Tuesday,396.05260682345147,396.21,397.47,1.0,396.06,364564.0,0.003180131748315329,0.002980131748315329
2022-11-23,Wednesday,400.13161640193664,400.12,400.34,-1.0,399.93,345562.0,-0.0005498350494850257,-0.0007498350494850257
2022-11-25,Friday,402.34547763729336,402.29,402.478,-1.0,402.26,297919.0,-0.000467324566854721,-0.000667324566854721
2022-11-28,Monday,399.4039321546556,399.46,398.872,1.0,399.44,323470.0,-0.001471987182696588,-0.001671987182696588
2022-11-29,Tuesday,396.3370601573341,396.5604,394.6407,1.0,396.12,532105.0,-0.004840876698732455,-0.005040876698732454
2022-11-30,Wednesday,395.7882405500611,395.68,395.1536,-1.0,395.6,452739.0,0.001330367974120561,0.0011303679741205609
2022-12-01,Thursday,409.07978425748513,409.39,406.83,1.0,409.47,1080387.0,-0.0062532059893988245,-0.006453205989398824
2022-12-02,Friday,401.72188920248055,401.3,405.42,-1.0,401.8,4357031.0,-0.010266633441315731,-0.010466633441315732
2022-12-05,Monday,405.07670882808463,404.92,400.95,-1.0,404.88,701205.0,0.009804405808554795,0.009604405808554794
2022-12-06,Tuesday,400.0266950831349,400.07,395.07,1.0,399.75,472889.0,-0.01249781288274554,-0.012697812882745541
2022-12-07,Wednesday,392.55705960981743,392.83,393.39,1.0,392.65,651217.0,0.0014255530382099035,0.0012255530382099034
2022-12-08,Thursday,395.2747777271069,395.6,396.1376,1.0,395.99,679220.0,0.0013589484327602985,0.0011589484327602984
2022-12-09,Friday,394.43954774851227,394.48,397.36,1.0,394.4,1192652.0,0.007300750354897634,0.007100750354897634
2022-12-12,Monday,394.3796438300191,394.52,395.416,1.0,394.61,451604.0,0.00227111426543658,0.00207111426543658
2022-12-13,Tuesday,409.5346810134862,407.6,402.65,-1.0,408.08,4675950.0,0.012144259077527142,0.011944259077527141
2022-12-15,Thursday,394.8884450325074,394.64,389.26,-1.0,394.16,1399712.0,0.013632677883640754,0.013432677883640753
2022-12-16,Friday,384.21556634514064,383.97,381.54,-1.0,383.73,1288926.0,0.0063286194233924675,0.006128619423392468
2022-12-19,Monday,383.75112124721096,383.66,380.9799,-1.0,383.6001,465648.0,0.006985612260856033,0.006785612260856034
2022-12-20,Tuesday,379.1090276938391,379.38,380.627,1.0,379.78,420647.0,0.003286941852496117,0.003086941852496117
2022-12-21,Wednesday,383.45564973360194,383.46,385.94,1.0,383.41,455983.0,0.006467428154175225,0.006267428154175226
2022-12-22,Thursday,384.4893680216604,384.42,378.68,-1.0,384.38,949177.0,0.01493158524530469,0.01473158524530469
2022-12-23,Friday,380.0575605569461,379.47,381.58,-1.0,381.81,1323626.0,-0.005560386855350874,-0.005760386855350874
2022-12-27,Tuesday,384.32302436877717,384.21,382.29,-1.0,383.65,480812.0,0.004997267119543847,0.004797267119543847
2022-12-28,Wednesday,382.0302601158488,381.9,378.22,-1.0,382.0,184316.0,0.009636030374443494,0.009436030374443493
2022-12-29,Thursday,379.0528854205806,379.36,383.89,1.0,379.92,601235.0,0.01194116406579493,0.011741164065794929
2022-12-30,Friday,380.7249359127259,380.89,380.74,1.0,380.59,287545.0,-0.00039381448712216827,-0.0005938144871221682
2023-01-03,Tuesday,384.1737428734787,384.27,379.07,1.0,384.52,722395.0,-0.013532151872381326,-0.013732151872381327
2023-01-04,Wednesday,383.07091603129675,382.8,385.48,-1.0,383.03,610793.0,-0.0070010449320794255,-0.007201044932079425
2023-01-05,Thursday,382.06798892668746,381.85,379.3,-1.0,381.91,1285681.0,0.006678014927327558,0.006478014927327558
2023-01-06,Friday,381.0352212490373,381.05,386.26,1.0,380.9,2737203.0,0.013672746358745602,0.013472746358745602
2023-01-09,Monday,390.0873908862487,390.151,393.38,1.0,390.0,457979.0,0.008276282772567534,0.008076282772567533
2023-01-10,Tuesday,385.8554623372466,386.1,388.12,1.0,385.97,1030086.0,0.00523180523180522,0.00503180523180522
2023-01-11,Wednesday,391.77546195081413,391.55,392.74,-1.0,391.63,614385.0,-0.0030392031669008723,-0.0032392031669008724
2023-01-12,Thursday,394.055360222652,396.83,396.36,1.0,395.51,4139889.0,-0.0011843862611192746,-0.0013843862611192747
2023-01-13,Friday,393.11653283666885,393.29,395.8,1.0,393.61,485326.0,0.006382059040402677,0.006182059040402677
2023-01-17,Tuesday,397.8421447167431,397.9,398.2186,1.0,397.81,529841.0,0.0008007036943955548,0.0006007036943955548
2023-01-18,Wednesday,399.13620935987166,398.49,394.8631,-1.0,398.45,1415854.0,0.009101608572360753,0.008901608572360753
2023-01-19,Thursday,388.162854853007,388.5,387.8277,1.0,388.49,965557.0,-0.0017305019305019487,-0.0019305019305019488
2023-01-20,Friday,389.482997784847,389.28,391.76,-1.0,389.44,519106.0,-0.006370735717221576,-0.006570735717221576
2023-01-23,Monday,396.60477841447005,396.65,401.53,1.0,396.52,533047.0,0.012303037942770656,0.012103037942770655
2023-01-24,Tuesday,399.50347159167603,399.38,400.05,-1.0,399.05,807695.0,-0.0016776002804346213,-0.0018776002804346214
2023-01-25,Wednesday,396.72861344074596,396.5,397.185,-1.0,396.58,775017.0,-0.0017276166456494657,-0.0019276166456494658
2023-01-26,Thursday,401.8496475596729,401.94,401.68,1.0,402.72,1021808.0,-0.0006468627158282558,-0.0008468627158282558
2023-01-27,Friday,403.6751548108703,403.94,405.8606,1.0,403.95,493791.0,0.004754666534633856,0.004554666534633856
2023-01-30,Monday,402.40711126595016,402.395,403.1981,-1.0,402.19,587378.0,-0.001995800146622262,-0.002195800146622262
2023-01-31,Tuesday,400.86949265875035,401.32,403.05,1.0,401.4101,935494.0,0.004310774444333809,0.0041107744443338095
2023-02-01,Wednesday,405.51913429330875,405.52,404.575,1.0,405.52,310424.0,-0.0023303412901952703,-0.0025303412901952703
2023-02-02,Thursday,413.7016284240992,413.49,415.8592,-1.0,413.63,1019390.0,-0.005729763718590464,-0.005929763718590463
2023-02-03,Friday,412.5308354516373,412.4,414.8,-1.0,413.1,2266980.0,-0.005819592628516057,-0.006019592628516057
2023-02-06,Monday,409.5672784217675,409.18,409.7207,-1.0,409.15,423236.0,-0.0013214233344738258,-0.0015214233344738259
2023-02-07,Tuesday,409.5446084193425,409.46,410.235,-1.0,409.48,639735.0,-0.0018927367752650248,-0.002092736775265025
2023-02-08,Wednesday,413.4033727071029,413.47,411.44,1.0,413.45,673122.0,-0.004909666964955206,-0.005109666964955206
2023-02-09,Thursday,414.17173742847325,414.14,411.4099,-1.0,413.77,562523.0,0.006592215192929962,0.0063922151929299625
2023-02-10,Friday,405.2545243201363,405.25,406.2401,-1.0,405.26,588534.0,-0.0024431832202342907,-0.0026431832202342908
2023-02-13,Monday,408.8180443674749,408.89,411.89,1.0,408.75,303134.0,0.007336936584411369,0.007136936584411369
2023-02-14,Tuesday,413.97703317952715,415.14,409.555,1.0,412.89,2559273.0,-0.013453292865057476,-0.013653292865057476
2023-02-15,Wednesday,410.53401007352545,411.04,412.17,1.0,410.33,717252.0,0.0027491241728299087,0.0025491241728299086
2023-02-16,Thursday,411.2878008367416,411.11,411.42,-1.0,410.79,1798402.0,-0.0007540560920435979,-0.0009540560920435979
2023-02-17,Friday,405.91639958165075,406.05,404.8,1.0,406.0,796705.0,-0.0030784386159340427,-0.0032784386159340428
2023-02-21,Tuesday,403.8651651616203,403.88,400.4952,1.0,403.81,930972.0,-0.0083807071407348,-0.0085807071407348
2023-02-22,Wednesday,399.83491615130004,399.9,399.4399,1.0,399.71,467328.0,-0.0011505376344085327,-0.0013505376344085328
2023-02-23,Thursday,400.2772055039391,400.15,396.47,-1.0,400.09,1409548.0,0.00919655129326491,0.008996551293264909
2023-02-24,Friday,396.58262257293273,396.3,395.88,-1.0,395.33,1553255.0,0.0010598031794095686,0.0008598031794095686
2023-02-27,Monday,398.84430234699073,399.3,398.2699,1.0,399.48,774983.0,-0.00257976458802911,-0.00277976458802911
2023-02-28,Tuesday,398.35585174809705,398.12,397.41,-1.0,397.87,613033.0,0.001783381894906011,0.0015833818949060109
2023-03-01,Wednesday,396.2182536463717,395.96,395.735,-1.0,395.95,5814907.0,0.0005682392160824001,0.00036823921608240015
2023-03-02,Thursday,392.5414065708876,392.43,393.91,-1.0,392.45,707358.0,-0.0037713732385393772,-0.003971373238539377
2023-03-03,Friday,398.9530685517838,399.1,401.9214,1.0,399.23,985688.0,0.007069406163868752,0.0068694061638687525
2023-03-06,Monday,404.9706960160959,405.08,406.7899,1.0,405.29,511559.0,0.004221141502912973,0.004021141502912973
2023-03-07,Tuesday,405.0817948919244,405.14,399.89,1.0,405.12,321753.0,-0.012958483487189643,-0.013158483487189643
2023-03-08,Wednesday,398.60911606313834,398.66,399.315,1.0,398.55,357942.0,0.0016430040636130627,0.0014430040636130626
2023-03-09,Thursday,398.7127788790434,398.79,399.09,1.0,399.03,938021.0,0.0007522756337920988,0.0005522756337920988
2023-03-10,Friday,392.2395626320704,392.84,389.87,1.0,392.54,4735940.0,-0.007560329905304863,-0.007760329905304863
2023-03-13,Monday,384.4383950068146,383.74,388.86,-1.0,382.86,5921849.0,-0.01334236722781057,-0.01354236722781057
2023-03-14,Tuesday,388.38224756318107,387.11,392.53,-1.0,388.34,2813269.0,-0.014001188292733335,-0.014201188292733336
2023-03-15,Wednesday,386.0211633390463,385.03,385.72,-1.0,383.95,2370904.0,-0.0017920681505338987,-0.0019920681505338988
2023-03-16,Thursday,389.1171935970418,388.78,393.86,-1.0,388.51,1698579.0,-0.013066515767272024,-0.013266515767272025
2023-03-17,Friday,392.21350765022873,392.01,389.5799,-1.0,391.83,1776934.0,0.006199076554169514,0.005999076554169514
2023-03-20,Monday,390.25109964934666,390.72,392.45,1.0,390.92,1197538.0,0.0044277231777229975,0.004227723177722998
2023-03-21,Tuesday,396.7170368072034,396.74,395.885,1.0,396.95,496491.0,-0.0021550637697232977,-0.002355063769723298
2023-03-23,Thursday,394.18709492124816,394.28,398.02,1.0,394.48,516395.0,0.00948564471948865,0.00928564471948865
2023-03-24,Friday,389.8608001784571,389.99,393.13,1.0,390.13,1159482.0,0.008051488499705162,0.007851488499705161
2023-03-27,Monday,398.19757866710813,398.17,395.96,-1.0,398.381,353938.0,0.005550393048195601,0.005350393048195601
2023-03-28,Tuesday,395.7349445456795,395.55,396.04,-1.0,395.53,396884.0,-0.001238781443559711,-0.0014387814435597112
2023-03-29,Wednesday,398.7908346947343,398.76,399.89,-1.0,398.75,651437.0,-0.002833784732671374,-0.003033784732671374
2023-03-30,Thursday,403.550023100586,403.78,403.08,1.0,403.83,625049.0,-0.0017336173163603474,-0.0019336173163603475
2023-03-31,Friday,405.1072092934534,405.16,407.13,1.0,405.04,683739.0,0.00486227663145411,0.00466227663145411
2023-04-05,Wednesday,407.92005309499586,407.74,407.06,-1.0,407.79,403964.0,0.001667729435424592,0.0014677294354245919
